groupid,game,crc,grade,notes
381,2,0x182369DF,0,RGB1
383,2,0x384CA9A8,0,RGB1
383,3,0x384CA9A8,0,RGB1
385,1,0x3D76645D,0,RGB1
385,2,0x3D76645D,0,RGB1
388,1,0x5017EFB0,0,RGB1
388,2,0x5017EFB0,0,RGB1
389,2,0x50700A6A,0,RGB1
389,3,0x50700A6A,0,RGB1
394,2,0x9F88AC3E,0,RGB1
394,1,0x9F88AC3E,0,RGB1
395,2,0xAB1B516C,0,RGB1
395,3,0xAB1B516C,0,RGB1
396,1,0xAB6D0792,0,RGB1
396,2,0xAB6D0792,0,RGB1
397,3,0xB5DC84D8,0,RGB1
397,2,0xB5DC84D8,0,RGB1
401,2,0xBFC228C8,0,RGB1
401,1,0xBFC228C8,0,RGB1
402,3,0xC2A989ED,0,RGB1
402,2,0xC2A989ED,0,RGB1
403,3,0xC733511B,0,RGB1
403,2,0xC733511B,0,RGB1
406,1,0xDFDC327B,0,RGB1
406,2,0xDFDC327B,0,RGB1
406,3,0xDFDC327B,0,RGB1
408,2,0xE676F4E9,0,RGB1
408,1,0xE676F4E9,0,RGB1
416,3,0x373F6D63,0,RGB1
416,2,0x373F6D63,0,RGB1
417,3,0x3760727A,0,RGB1
417,2,0x3760727A,0,RGB1
419,1,0x39BF4CB7,0,RGB1
419,2,0x39BF4CB7,0,RGB1
420,3,0x3AF1CC34,0,RGB1
420,2,0x3AF1CC34,0,RGB1
1229,2,0x4912B4E3,0,RGB1
1229,3,0x4912B4E3,0,RGB1
424,3,0x4FA53837,0,RGB1
424,1,0x4FA53837,0,RGB1
424,2,0x4FA53837,0,RGB1
425,1,0x50C84535,0,RGB1
425,2,0x50C84535,0,RGB1
427,2,0x68CB6D14,0,RGB1
427,1,0x68CB6D14,0,RGB1
428,3,0x6D5B738D,0,RGB1
428,2,0x6D5B738D,0,RGB1
429,1,0x701E6119,0,RGB1
429,2,0x701E6119,0,RGB1
431,3,0x77687C76,0,RGB1
431,2,0x77687C76,0,RGB1
434,3,0x8A92DEBF,0,RGB1
434,2,0x8A92DEBF,0,RGB1
435,2,0x982F89E0,0,RGB1
435,1,0x982F89E0,0,RGB1
436,2,0xADEDAE53,0,RGB1
436,3,0xADEDAE53,0,RGB1
437,1,0xB0E117A3,0,RGB1
437,2,0xB0E117A3,0,RGB1
438,3,0xB2D45E2A,0,RGB1
438,2,0xB2D45E2A,0,RGB1
439,3,0xB9F16200,0,RGB1
439,1,0xB9F16200,0,RGB1
439,2,0xB9F16200,0,RGB1
450,1,0xC318A5CD,0,RGB1
450,3,0xC318A5CD,0,RGB1
450,2,0xC318A5CD,0,RGB1
451,1,0xBC1AEC72,0,RGB1
451,2,0xBC1AEC72,0,RGB1
452,2,0xE7FC4814,0,RGB1
452,1,0xE7FC4814,0,RGB1
453,2,0x06CFC5F6,0,RGB1
453,1,0x06CFC5F6,0,RGB1
454,2,0xFA4E3904,0,RGB1
454,3,0xFA4E3904,0,RGB1
455,2,0xF82DCA71,0,RGB1
455,3,0xF82DCA71,0,RGB1
455,1,0xF82DCA71,0,RGB1
456,3,0x96455779,0,RGB1
456,2,0x96455779,0,RGB1
457,3,0x6452B465,0,RGB1
457,2,0x6452B465,0,RGB1
458,2,0x2E4A42A6,0,RGB1
458,3,0x2E4A42A6,0,RGB1
459,1,0xE67E4EB1,0,RGB1
459,2,0xE67E4EB1,0,RGB1
460,2,0x69E9A01A,0,RGB1
460,3,0x69E9A01A,0,RGB1
462,2,0x5B58568B,0,RGB1
462,1,0x5B58568B,0,RGB1
463,2,0x9CE4DA88,0,RGB1
463,1,0x9CE4DA88,0,RGB1
464,1,0x2CB9D994,0,RGB1
464,2,0x2CB9D994,0,RGB1
465,2,0x6BD677B8,0,RGB1
465,1,0x6BD677B8,0,RGB1
466,1,0x1C68FF7B,0,RGB1
466,2,0x1C68FF7B,0,RGB1
467,3,0x0A752FF8,0,RGB1
467,2,0x0A752FF8,0,RGB1
468,3,0x7782EF92,0,RGB1
468,2,0x7782EF92,0,RGB1
469,2,0x5B2F66A9,0,RGB1
469,3,0x5B2F66A9,0,RGB1
470,2,0x4AFEA0CB,0,RGB1
470,3,0x4AFEA0CB,0,RGB1
471,2,0xAAF36E1D,0,RGB1
471,3,0xAAF36E1D,0,RGB1
472,2,0xD4AC0ACF,0,RGB1
472,3,0xD4AC0ACF,0,RGB1
473,3,0x0BD09821,0,RGB1
473,2,0x0BD09821,0,RGB1
474,2,0x650861EE,0,RGB1
474,3,0x650861EE,0,RGB1
474,1,0x650861EE,0,RGB1
475,2,0x3F9D0AC1,0,RGB1
475,1,0x3F9D0AC1,0,RGB1
476,1,0x66D223D1,0,RGB1
476,2,0x66D223D1,0,RGB1
477,1,0xCCF8A512,0,RGB1
477,2,0xCCF8A512,0,RGB1
478,1,0x39B63C94,0,RGB1
478,2,0x39B63C94,0,RGB1
479,1,0x8F647EF2,0,RGB1
479,2,0x8F647EF2,0,RGB1
480,3,0xD3739561,0,RGB1
480,2,0xD3739561,0,RGB1
481,3,0xCF36D4AC,0,RGB1
481,2,0xCF36D4AC,0,RGB1
482,3,0xF4FFC2BF,0,RGB1
482,2,0xF4FFC2BF,0,RGB1
483,1,0x41C709BC,0,RGB1
483,2,0x41C709BC,0,RGB1
484,2,0xFFE8EB5B,0,RGB1
484,3,0xFFE8EB5B,0,RGB1
484,1,0xFFE8EB5B,0,RGB1
485,2,0xCF2B7691,0,RGB1
485,1,0xCF2B7691,0,RGB1
486,1,0xAB767A63,0,RGB1
486,2,0xAB767A63,0,RGB1
489,3,0x88EBA1F2,0,RGB1
489,1,0x88EBA1F2,0,RGB1
489,2,0x88EBA1F2,0,RGB1
490,2,0xF5E7E5CA,0,RGB1
490,3,0xF5E7E5CA,0,RGB1
492,1,0x57625CBC,0,RGB1
492,2,0x57625CBC,0,RGB1
492,3,0x57625CBC,0,RGB1
493,3,0x94ECB6A7,0,RGB1
493,2,0x94ECB6A7,0,RGB1
494,2,0x3C0ABD1E,0,RGB1
494,3,0x3C0ABD1E,0,RGB1
495,2,0xF814C56D,0,RGB1
495,3,0xF814C56D,0,RGB1
496,3,0x22D9EFE6,0,RGB1
496,2,0x22D9EFE6,0,RGB1
497,2,0xA26E0CDD,0,RGB1
497,3,0xA26E0CDD,0,RGB1
498,3,0x50CA634B,0,RGB1
498,2,0x50CA634B,0,RGB1
499,3,0x4AAE2283,0,RGB1
499,2,0x4AAE2283,0,RGB1
500,3,0xE02AB441,0,RGB1
500,2,0xE02AB441,0,RGB1
501,3,0xE2EFC4BD,0,RGB1
501,2,0xE2EFC4BD,0,RGB1
502,3,0x8FC583E5,0,RGB1
502,2,0x8FC583E5,0,RGB1
503,2,0x09BAAEB4,0,RGB1
503,3,0x09BAAEB4,0,RGB1
504,2,0x89D69020,0,RGB1
504,3,0x89D69020,0,RGB1
505,2,0x81DF8D04,0,RGB1
505,3,0x81DF8D04,0,RGB1
506,2,0xE3496CC1,0,RGB1
506,3,0xE3496CC1,0,RGB1
507,3,0x8BEDF453,0,RGB1
507,2,0x8BEDF453,0,RGB1
508,2,0xEC87D7C3,0,RGB1
508,3,0xEC87D7C3,0,RGB1
509,2,0x8A1A3EFB,0,RGB1
509,3,0x8A1A3EFB,0,RGB1
7810,2,0x42EE7CBF,0,RGB1
7810,3,0x42EE7CBF,0,RGB1
7808,2,0x0C65B6C1,0,RGB1
7808,3,0x0C65B6C1,0,RGB1
512,3,0x0F39B75D,0,RGB1
512,2,0x0F39B75D,0,RGB1
513,2,0x40A6E098,0,RGB1
513,3,0x40A6E098,0,RGB1
514,2,0x85511792,0,RGB1
514,3,0x85511792,0,RGB1
515,3,0x9B3E7041,0,RGB1
515,2,0x9B3E7041,0,RGB1
516,3,0x29D5F993,0,RGB1
516,2,0x29D5F993,0,RGB1
517,3,0x286644D4,0,RGB1
517,2,0x286644D4,0,RGB1
517,1,0x286644D4,0,RGB1
518,1,0x5107CCAA,0,RGB1
518,3,0x5107CCAA,0,RGB1
518,2,0x5107CCAA,0,RGB1
519,2,0x865E13D7,0,RGB1
519,3,0x865E13D7,0,RGB1
520,2,0x7C1B44F4,0,RGB1
520,3,0x7C1B44F4,0,RGB1
521,3,0x15AAE6B5,0,RGB1
521,2,0x15AAE6B5,0,RGB1
522,3,0x5ADFD187,0,RGB1
522,2,0x5ADFD187,0,RGB1
522,1,0x5ADFD187,0,RGB1
1583,2,0x26E5E195,0,RGB1
1583,3,0x26E5E195,0,RGB1
524,2,0x8AC749EE,0,RGB1
524,3,0x8AC749EE,0,RGB1
525,2,0x2B1442FB,0,RGB1
525,3,0x2B1442FB,0,RGB1
526,3,0x5D2725D5,0,RGB1
526,2,0x5D2725D5,0,RGB1
527,3,0xC1089E10,0,RGB1
527,2,0xC1089E10,0,RGB1
528,3,0xD43D72A6,0,RGB1
528,2,0xD43D72A6,0,RGB1
529,3,0x5823ECC0,0,RGB1
529,2,0x5823ECC0,0,RGB1
8160,2,0xAC937490,0,RGB1
8160,3,0xAC937490,0,RGB1
531,2,0xB0B176EF,0,RGB1
531,3,0xB0B176EF,0,RGB1
532,2,0xED53A2F4,0,RGB1
532,3,0xED53A2F4,0,RGB1
533,2,0xC5C40297,0,RGB1
533,3,0xC5C40297,0,RGB1
1405,3,0x6AF0FAF5,0,RGB1
1405,2,0x6AF0FAF5,0,RGB1
535,3,0x9B4E72A6,0,RGB1
535,2,0x9B4E72A6,0,RGB1
536,3,0x751AA393,0,RGB1
536,2,0x751AA393,0,RGB1
537,3,0x67251B59,0,RGB1
537,2,0x67251B59,0,RGB1
538,3,0xAFF3F47D,0,RGB1
538,2,0xAFF3F47D,0,RGB1
539,3,0x338BA8D7,0,RGB1
539,2,0x338BA8D7,0,RGB1
1922,2,0x7D4DC3F1,0,RGB1
1922,3,0x7D4DC3F1,0,RGB1
541,2,0x8601EDD3,0,RGB1
541,3,0x8601EDD3,0,RGB1
542,3,0x839B311D,0,RGB1
542,2,0x839B311D,0,RGB1
543,3,0x413D903E,0,RGB1
543,2,0x413D903E,0,RGB1
544,3,0x0C48F66F,0,RGB1
544,2,0x0C48F66F,0,RGB1
545,3,0x904521ED,0,RGB1
545,2,0x904521ED,0,RGB1
14679,2,0x14321757,0,RGB1
14679,3,0x14321757,0,RGB1
2024,2,0x384CEC2B,0,RGB1
2024,3,0x384CEC2B,0,RGB1
548,2,0xE258C0A3,2,RGB1
548,3,0xE258C0A3,0,RGB1
2026,2,0xC7FD8522,0,RGB1
2026,3,0xC7FD8522,0,RGB1
1578,2,0xE5863339,0,RGB1
1578,3,0xE5863339,0,RGB1
551,3,0x7308FB19,0,RGB1
551,2,0x7308FB19,0,RGB1
552,3,0xAD018C49,0,RGB1
552,2,0xAD018C49,0,RGB1
553,3,0x3BD9B02E,0,RGB1
553,1,0x3BD9B02E,0,RGB1
554,3,0xA962D835,0,RGB1
554,1,0xA962D835,0,RGB1
555,3,0xCB975582,0,RGB1
555,1,0xCB975582,0,RGB1
556,1,0xEFF81329,0,RGB1
556,3,0xEFF81329,0,RGB1
557,2,0x6DC04A13,0,RGB1
557,3,0x6DC04A13,0,RGB1
558,1,0x9EECD1D5,0,RGB1
558,2,0x9EECD1D5,0,RGB1
558,3,0x9EECD1D5,0,RGB1
559,2,0x7AFF8C4E,0,RGB1
559,1,0x7AFF8C4E,0,RGB1
560,3,0xE0778A8B,0,RGB1
560,2,0xE0778A8B,0,RGB1
561,3,0xDCCF0150,0,RGB1
561,2,0xDCCF0150,0,RGB1
562,3,0xB8A52A3A,0,RGB1
562,2,0xB8A52A3A,0,RGB1
563,3,0x5F4F46B9,0,RGB1
563,2,0x5F4F46B9,0,RGB1
565,2,0x4061CCB6,0,RGB1
565,3,0x4061CCB6,0,RGB1
566,2,0xB01F488E,0,RGB1
566,3,0xB01F488E,0,RGB1
567,2,0x2106313D,0,RGB1
567,3,0x2106313D,0,RGB1
568,2,0xE8F96E18,0,RGB1
568,3,0xE8F96E18,0,RGB1
940,2,0x907B7783,0,RGB1
940,3,0x907B7783,0,RGB1
570,2,0xCFE53BE3,0,RGB1
570,3,0xCFE53BE3,0,RGB1
571,3,0x627F78CB,0,RGB1
571,2,0x627F78CB,0,RGB1
572,3,0xC7251EB8,0,RGB1
572,2,0xC7251EB8,0,RGB1
573,3,0xBD54D1B4,0,RGB1
573,2,0xBD54D1B4,0,RGB1
574,3,0x202C8D03,0,RGB1
574,2,0x202C8D03,0,RGB1
575,3,0x8CFA9BE4,0,RGB1
575,2,0x8CFA9BE4,0,RGB1
576,1,0x5AE4A79D,0,RGB1
576,3,0x5AE4A79D,0,RGB1
576,2,0x5AE4A79D,0,RGB1
577,3,0xE53E9C87,0,RGB1
577,2,0xE53E9C87,0,RGB1
578,3,0xCFDC2B28,0,RGB1
578,2,0xCFDC2B28,0,RGB1
578,1,0xCFDC2B28,0,RGB1
579,3,0x7480FF21,0,RGB1
579,2,0x7480FF21,0,RGB1
8099,2,0x08D28168,0,RGB1
8099,1,0x08D28168,0,RGB1
8102,2,0x6CE0B2FC,0,RGB1
8102,1,0x6CE0B2FC,0,RGB1
8103,2,0xED03AEDB,0,RGB1
8103,1,0xED03AEDB,0,RGB1
583,3,0x545B4BB2,0,RGB1
583,2,0x545B4BB2,0,RGB1
584,2,0x48A4BDB6,0,RGB1
584,3,0x48A4BDB6,0,RGB1
585,2,0xD6B170E4,0,RGB1
585,3,0xD6B170E4,0,RGB1
586,2,0x1EB55CA0,0,RGB1
586,1,0x1EB55CA0,0,RGB1
587,2,0x289DD52A,0,RGB1
587,1,0x289DD52A,0,RGB1
588,2,0xD84929A2,0,RGB1
588,1,0xD84929A2,0,RGB1
589,1,0x4BAB962E,0,RGB1
589,2,0x4BAB962E,0,RGB1
590,1,0x49AD7BFD,0,RGB1
590,2,0x49AD7BFD,0,RGB1
591,1,0x24AE09FA,0,RGB1
591,2,0x24AE09FA,0,RGB1
592,3,0xADEE34F0,0,RGB1
592,2,0xADEE34F0,0,RGB1
593,2,0x126AA910,0,RGB1
593,3,0x126AA910,0,RGB1
594,1,0x97B7F1C4,0,RGB1
594,2,0x97B7F1C4,0,RGB1
595,2,0xFF5FE587,0,RGB1
595,1,0xFF5FE587,0,RGB1
596,2,0x051CD6C7,0,RGB1
596,1,0x051CD6C7,0,RGB1
597,1,0xA9C36CDD,0,RGB1
597,2,0xA9C36CDD,0,RGB1
598,1,0x96AA391E,0,RGB1
598,2,0x96AA391E,0,RGB1
599,1,0x10813A5F,0,RGB1
599,2,0x10813A5F,0,RGB1
600,2,0x60ECB8EA,0,RGB1
600,1,0x60ECB8EA,0,RGB1
601,3,0xDAB772B5,0,RGB1
601,1,0xDAB772B5,0,RGB1
601,2,0xDAB772B5,0,RGB1
602,2,0x76506B9E,0,RGB1
602,1,0x76506B9E,0,RGB1
603,2,0x9CD5E600,0,RGB1
603,3,0x9CD5E600,0,RGB1
603,1,0x9CD5E600,0,RGB1
604,3,0x4E5423C2,0,RGB1
604,1,0x4E5423C2,0,RGB1
604,2,0x4E5423C2,0,RGB1
605,1,0xAD3FD896,0,RGB1
605,2,0xAD3FD896,0,RGB1
605,3,0xAD3FD896,0,RGB1
606,2,0x4AEC183B,0,RGB1
606,3,0x4AEC183B,0,RGB1
607,2,0x0F26C04B,0,RGB1
607,3,0x0F26C04B,0,RGB1
608,2,0x9A653857,0,RGB1
608,3,0x9A653857,0,RGB1
609,2,0x71C737BF,0,RGB1
609,3,0x71C737BF,0,RGB1
610,3,0xFF3492DB,0,RGB1
610,2,0xFF3492DB,0,RGB1
611,2,0x0DCB46D8,0,RGB1
611,3,0x0DCB46D8,0,RGB1
612,2,0xAE607B51,0,RGB1
612,3,0xAE607B51,0,RGB1
613,1,0x78605D28,0,RGB1
613,2,0x78605D28,0,RGB1
614,2,0x9D05DDB0,0,RGB1
614,3,0x9D05DDB0,0,RGB1
615,2,0xCB525CE3,0,RGB1
615,3,0xCB525CE3,0,RGB1
616,2,0x9665E158,0,RGB1
616,3,0x9665E158,0,RGB1
616,1,0x9665E158,0,RGB1
617,1,0x9E19FA49,0,RGB1
617,3,0x9E19FA49,0,RGB1
617,2,0x9E19FA49,0,RGB1
618,1,0xE0D82D71,0,RGB1
618,3,0xE0D82D71,0,RGB1
618,2,0xE0D82D71,0,RGB1
619,2,0xCA6E3151,0,RGB1
619,3,0xCA6E3151,0,RGB1
620,2,0xB42C5534,0,RGB1
620,3,0xB42C5534,0,RGB1
1805,2,0xDED87430,0,RGB1
1805,3,0xDED87430,0,RGB1
1805,1,0xDED87430,0,RGB1
622,2,0xC8E0791F,0,RGB1
622,3,0xC8E0791F,0,RGB1
623,2,0x0224C42E,0,RGB1
623,3,0x0224C42E,0,RGB1
624,2,0x1D0375F7,0,RGB1
624,1,0x1D0375F7,0,RGB1
625,1,0xB1122F48,0,RGB1
625,2,0xB1122F48,0,RGB1
626,2,0xC075769F,0,RGB1
626,3,0xC075769F,0,RGB1
627,3,0x06153BE3,0,RGB1
627,2,0x06153BE3,0,RGB1
628,3,0xB645CD5E,0,RGB1
628,1,0xB645CD5E,0,RGB1
628,2,0xB645CD5E,0,RGB1
629,2,0x3C97E0AA,0,RGB1
629,1,0x3C97E0AA,0,RGB1
630,1,0x2316D159,0,RGB1
630,2,0x2316D159,0,RGB1
631,2,0x78A2CDFE,0,RGB1
631,1,0x78A2CDFE,0,RGB1
632,3,0xE6E55859,0,RGB1
632,2,0xE6E55859,0,RGB1
633,2,0xD3A9DC8B,0,RGB1
633,1,0xD3A9DC8B,0,RGB1
634,1,0xCC676933,0,RGB1
634,3,0xCC676933,0,RGB1
634,2,0xCC676933,0,RGB1
635,3,0x60D80B49,0,RGB1
635,2,0x60D80B49,0,RGB1
636,2,0x816B3C1C,0,RGB1
636,3,0x816B3C1C,0,RGB1
636,1,0x816B3C1C,0,RGB1
637,2,0x54F9C0D9,0,RGB1
637,1,0x54F9C0D9,0,RGB1
637,3,0x54F9C0D9,0,RGB1
638,2,0x59AF2B78,0,RGB1
638,1,0x59AF2B78,0,RGB1
639,2,0xC4FFDDE2,0,RGB1
639,1,0xC4FFDDE2,0,RGB1
640,2,0x9ED179A0,0,RGB1
640,3,0x9ED179A0,0,RGB1
640,1,0x9ED179A0,0,RGB1
641,3,0x071D7340,0,RGB1
641,2,0x071D7340,0,RGB1
642,3,0x9D539065,0,RGB1
642,1,0x9D539065,0,RGB1
642,2,0x9D539065,0,RGB1
643,3,0x7777B7CE,0,RGB1
643,1,0x7777B7CE,0,RGB1
643,2,0x7777B7CE,0,RGB1
644,2,0x978015BA,0,RGB1
644,3,0x978015BA,0,RGB1
645,2,0x0EBFADE0,0,RGB1
645,3,0x0EBFADE0,0,RGB1
646,3,0xA6D3F45C,0,RGB1
646,2,0xA6D3F45C,0,RGB1
647,3,0x2632F41F,0,RGB1
647,2,0x2632F41F,0,RGB1
648,3,0x5FC60432,0,RGB1
648,2,0x5FC60432,0,RGB1
649,1,0x1634125D,0,RGB1
649,2,0x1634125D,0,RGB1
650,2,0xA7BC4C74,0,RGB1
650,3,0xA7BC4C74,0,RGB1
906,2,0x8724DEF0,0,RGB1
906,3,0x8724DEF0,0,RGB1
652,2,0x88FC2B52,0,RGB1
652,3,0x88FC2B52,0,RGB1
652,1,0x88FC2B52,0,RGB1
653,2,0x60DB462B,0,RGB1
653,3,0x60DB462B,0,RGB1
654,1,0x519A6CAD,0,RGB1
654,3,0x519A6CAD,0,RGB1
654,2,0x519A6CAD,0,RGB1
655,3,0xBFABD8B7,0,RGB1
655,2,0xBFABD8B7,0,RGB1
655,1,0xBFABD8B7,0,RGB1
656,3,0x57F97A23,0,RGB1
656,2,0x57F97A23,0,RGB1
656,1,0x57F97A23,0,RGB1
657,2,0x70863224,0,RGB1
657,1,0x70863224,0,RGB1
657,3,0x70863224,0,RGB1
658,2,0x0F4C12F5,0,RGB1
658,1,0x0F4C12F5,0,RGB1
658,3,0x0F4C12F5,0,RGB1
659,3,0x1BAA4894,0,RGB1
659,2,0x1BAA4894,0,RGB1
659,1,0x1BAA4894,0,RGB1
659,3,0x8E72F49C,0,RGB1
659,2,0x8E72F49C,0,RGB1
659,1,0x8E72F49C,0,RGB1
661,3,0x8DADF250,0,RGB1
661,2,0x8DADF250,0,RGB1
661,1,0x8DADF250,0,RGB1
662,3,0xBFE201CA,0,RGB1
662,2,0xBFE201CA,0,RGB1
662,1,0xBFE201CA,0,RGB1
663,1,0x7DFCB7AF,0,RGB1
663,2,0x7DFCB7AF,0,RGB1
7819,1,0xB0338BF2,0,RGB1
7819,2,0xB0338BF2,0,RGB1
7819,3,0xB0338BF2,0,RGB1
665,1,0xFDDEECDF,0,RGB1
665,2,0xFDDEECDF,0,RGB1
665,3,0xFDDEECDF,0,RGB1
666,2,0x378D9375,0,RGB1
666,1,0x378D9375,0,RGB1
667,2,0x5CDCF404,0,RGB1
667,1,0x5CDCF404,0,RGB1
668,2,0xBAFB4F39,0,RGB1
668,1,0xBAFB4F39,0,RGB1
669,1,0x40F706B1,0,RGB1
669,2,0x40F706B1,0,RGB1
670,3,0x830AD602,0,RGB1
670,2,0x830AD602,0,RGB1
671,3,0x24305871,0,RGB1
671,2,0x24305871,0,RGB1
672,3,0x876DE50F,0,RGB1
672,2,0x876DE50F,0,RGB1
1349,3,0xD0BF4DBC,0,RGB1
1349,2,0xD0BF4DBC,0,RGB1
674,2,0x7538941A,0,RGB1
674,3,0x7538941A,0,RGB1
1348,1,0xB82408DD,0,RGB1
1349,1,0xD0BF4DBC,0,RGB1
677,2,0x1B9A71B2,0,RGB1
677,1,0x1B9A71B2,0,RGB1
674,1,0x7538941A,0,RGB1
680,3,0x77477E37,0,RGB1
680,2,0x77477E37,0,RGB1
681,1,0xC04C39E5,0,RGB1
681,3,0xC04C39E5,0,RGB1
681,2,0xC04C39E5,0,RGB1
682,2,0xBE9C4E1F,0,RGB1
682,1,0xBE9C4E1F,0,RGB1
683,2,0xA71B7F84,0,RGB1
683,3,0xA71B7F84,0,RGB1
684,3,0x5922921C,0,RGB1
684,2,0x5922921C,0,RGB1
685,2,0xD205DF72,0,RGB1
685,1,0xD205DF72,0,RGB1
686,2,0x1B57433E,0,RGB1
686,1,0x1B57433E,0,RGB1
687,2,0x66BF0F41,0,RGB1
687,1,0x66BF0F41,0,RGB1
688,2,0xEE8A3334,0,RGB1
688,3,0xEE8A3334,0,RGB1
689,1,0xFE98BBAE,0,RGB1
689,2,0xFE98BBAE,0,RGB1
690,1,0x83345291,0,RGB1
690,2,0x83345291,0,RGB1
691,3,0xFDF76C6F,0,RGB1
691,2,0xFDF76C6F,0,RGB1
692,2,0xA67BEEA3,0,RGB1
692,3,0xA67BEEA3,0,RGB1
7742,2,0xCA11DFF1,0,RGB1
7742,3,0xCA11DFF1,0,RGB1
7743,2,0xA50274D8,0,RGB1
7743,3,0xA50274D8,0,RGB1
7745,3,0x4D06AD41,0,RGB1
7745,2,0x4D06AD41,0,RGB1
696,1,0x88D501E3,0,RGB1
696,2,0x88D501E3,0,RGB1
8526,2,0xB7C559E3,0,RGB1
8526,1,0xB7C559E3,0,RGB1
698,2,0x26543E4C,0,RGB1
698,1,0x26543E4C,0,RGB1
699,2,0xF8E79F4D,0,RGB1
699,1,0xF8E79F4D,0,RGB1
700,1,0xBB6C9C53,0,RGB1
700,2,0xBB6C9C53,0,RGB1
701,2,0xB06ABF0F,0,RGB1
701,1,0xB06ABF0F,0,RGB1
702,2,0x3C03D7BC,0,RGB1
702,1,0x3C03D7BC,0,RGB1
703,1,0x594F9650,0,RGB1
703,2,0x594F9650,0,RGB1
704,1,0x630CF616,0,RGB1
704,2,0x630CF616,0,RGB1
705,2,0xDF0D6D7E,0,RGB1
705,1,0xDF0D6D7E,0,RGB1
706,2,0x7CD7CECD,0,RGB1
706,1,0x7CD7CECD,0,RGB1
707,2,0x7FE44E60,0,RGB1
707,1,0x7FE44E60,0,RGB1
708,2,0x193743D4,0,RGB1
708,1,0x193743D4,0,RGB1
709,1,0x0C5D0DE6,0,RGB1
709,2,0x0C5D0DE6,0,RGB1
710,2,0x5C646273,0,RGB1
710,1,0x5C646273,0,RGB1
711,2,0x00C5105D,0,RGB1
711,1,0x00C5105D,0,RGB1
712,2,0xE18D7E8C,0,RGB1
712,1,0xE18D7E8C,0,RGB1
713,2,0x7C4CDFF6,0,RGB1
713,1,0x7C4CDFF6,0,RGB1
714,2,0x588567EF,0,RGB1
714,1,0x588567EF,0,RGB1
715,2,0xF69FB763,0,RGB1
715,1,0xF69FB763,0,RGB1
716,1,0xA18D97E6,0,RGB1
716,2,0xA18D97E6,0,RGB1
717,1,0x807D7539,0,RGB1
717,2,0x807D7539,0,RGB1
718,1,0x6B31C812,0,RGB1
718,2,0x6B31C812,0,RGB1
719,1,0x0E5B04A0,0,RGB1
719,2,0x0E5B04A0,0,RGB1
720,1,0x086798AE,0,RGB1
720,2,0x086798AE,0,RGB1
721,1,0xF1070A9C,0,RGB1
721,2,0xF1070A9C,0,RGB1
722,3,0x6CCB25E8,0,RGB1
722,2,0x6CCB25E8,0,RGB1
723,1,0x7C0F06E1,0,RGB1
723,2,0x7C0F06E1,0,RGB1
724,1,0xE7B279F4,0,RGB1
724,2,0xE7B279F4,0,RGB1
725,2,0xD38F9A7B,0,RGB1
725,1,0xD38F9A7B,0,RGB1
726,2,0x61B421AA,0,RGB1
726,1,0x61B421AA,0,RGB1
727,2,0x2B288F08,0,RGB1
727,1,0x2B288F08,0,RGB1
728,3,0x71A4E626,0,RGB1
728,2,0x71A4E626,0,RGB1
729,2,0x7076FA0E,0,RGB1
729,3,0x7076FA0E,0,RGB1
730,2,0xB67B537D,0,RGB1
730,3,0xB67B537D,0,RGB1
731,3,0x2A48FF28,0,RGB1
731,2,0x2A48FF28,0,RGB1
732,3,0x82FD0801,0,RGB1
732,2,0x82FD0801,0,RGB1
734,3,0xFEE9CFAA,0,RGB1
734,2,0xFEE9CFAA,0,RGB1
735,3,0x51E19F2D,0,RGB1
735,2,0x51E19F2D,0,RGB1
736,2,0x315AB2B3,0,RGB1
736,3,0x315AB2B3,0,RGB1
737,2,0x390C0B6A,0,RGB1
737,3,0x390C0B6A,0,RGB1
738,2,0x99A1BE23,0,RGB1
738,3,0x99A1BE23,0,RGB1
739,2,0x2ABC4D2F,0,RGB1
739,3,0x2ABC4D2F,0,RGB1
740,2,0x79F55C1E,0,RGB1
740,3,0x79F55C1E,0,RGB1
741,3,0x4C4ADA93,0,RGB1
741,2,0x4C4ADA93,0,RGB1
742,2,0xEC00AC37,0,RGB1
742,3,0xEC00AC37,0,RGB1
743,2,0x5283AC72,0,RGB1
743,3,0x5283AC72,0,RGB1
744,2,0xAA2A9BE8,0,RGB1
744,1,0xAA2A9BE8,0,RGB1
744,3,0xAA2A9BE8,0,RGB1
745,3,0xA8C38C2C,0,RGB1
745,2,0xA8C38C2C,0,RGB1
746,1,0xE18544C0,0,RGB1
746,2,0xE18544C0,0,RGB1
747,2,0x014B379C,0,RGB1
747,3,0x014B379C,0,RGB1
748,2,0x352042FD,0,RGB1
748,3,0x352042FD,0,RGB1
749,3,0x627E1BAA,0,RGB1
749,2,0x627E1BAA,0,RGB1
750,2,0x6CB866E7,0,RGB1
750,1,0x6CB866E7,0,RGB1
751,1,0x41ACD33C,0,RGB1
751,2,0x41ACD33C,0,RGB1
752,2,0x23A0E4FA,0,RGB1
752,1,0x23A0E4FA,0,RGB1
753,2,0xBC355D7B,0,RGB1
753,1,0xBC355D7B,0,RGB1
754,1,0x5B832522,0,RGB1
754,2,0x5B832522,0,RGB1
755,1,0x0DAF66E8,0,RGB1
755,2,0x0DAF66E8,0,RGB1
756,1,0x3F4DCD2C,0,RGB1
756,2,0x3F4DCD2C,0,RGB1
757,1,0x9FD219E5,0,RGB1
